instance_id,run_id,solved,stopped_reason,duration_s,total_tokens_in,total_tokens_out,planner_tokens_in,planner_tokens_out,coder_tokens_in,coder_tokens_out,reviewer_tokens_in,reviewer_tokens_out,value_tokens_in,value_tokens_out,coder_model,planner_model,reviewer_model,tree_nodes,best_node_depth,best_node_value,mcts_iterations,steps_used,avg_branching_factor,max_branches,cost_usd,cost_bpt,variant,case_set,solve_int,total_tokens
label_join_001,C_c2_mixed_mcts,True,auto_finalized,56.43,7910,532,586,379,7324,153,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00094406,340110.0,C,c2,1,8442
partner_brief_001,C_c2_mixed_mcts,True,auto_finalized,98.5,13019,1741,1337,1447,11682,294,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,6,5,51.52404154199999,18,5,1.0,1,0.00208563,693360.0,C,c2,1,14760
profile_preview_001,C_c2_mixed_mcts,False,reviewer_rejected,233.98,71338,3113,1378,1453,68201,915,1759,745,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.00750163,2713680.0,C,c2,0,74451
queue_digest_001,C_c2_mixed_mcts,True,auto_finalized,78.65,12722,1109,656,836,12066,273,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0016417200000000002,549210.0,C,c2,1,13831
ratio_guard_001,C_c2_mixed_mcts,True,auto_finalized,118.32,37903,2058,1209,1380,36694,678,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,10,7,33.93527948080745,18,7,1.125,2,0.00413471,1431840.0,C,c2,1,39961
renewal_banner_001,C_c2_mixed_mcts,True,auto_finalized,139.21,6956,1307,629,601,5403,257,924,449,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,3,2,45.163199999999996,18,2,1.0,1,0.00136715,482160.0,C,c2,1,8263
retry_slot_001,C_c2_mixed_mcts,True,auto_finalized,121.8,36369,2236,1211,1432,35158,804,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,7,5,39.501765182199996,18,5,1.2,2,0.00407861,1396020.0,C,c2,1,38605
shipment_digest_001,C_c2_mixed_mcts,True,auto_finalized,64.06,11281,648,657,472,10624,176,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00128095,459480.0,C,c2,1,11929
sprint_rollup_001,C_c2_mixed_mcts,True,auto_finalized,76.68,8665,1155,649,964,8016,191,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0013705100000000001,439770.0,C,c2,1,9820
tag_visibility_001,C_c2_mixed_mcts,True,auto_finalized,62.44,7943,688,584,539,7359,149,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00104144,360000.0,C,c2,1,8631
timeline_caption_001,C_c2_mixed_mcts,False,reviewer_rejected,234.22,84334,2193,637,543,82021,1112,1676,538,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.00786859,2901270.0,C,c2,0,86527
window_center_001,C_c2_mixed_mcts,True,auto_finalized,60.82,8096,534,588,381,7508,153,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00096028,346110.0,C,c2,1,8630
alert_subject_001,C_c3_mixed_mcts,False,reviewer_rejected,243.21,69972,2578,620,590,67780,1175,1572,813,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,21,16,1.8427609603880564,18,16,1.1111111111111112,2,0.006922,2500050.0,C,c3,0,72550
backlog_health_medium_c3_001,C_c3_mixed_mcts,True,auto_finalized,59.47,13369,675,670,400,12699,275,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00143342,517620.0,C,c3,1,14044
c3_banner_trim_001,C_c3_mixed_mcts,True,auto_finalized,52.65,7938,506,588,309,7350,197,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00091676,334050.0,C,c3,1,8444
c3_clamp_floor_001,C_c3_mixed_mcts,True,auto_finalized,54.67,7961,631,596,503,7365,128,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00101624,356670.0,C,c3,1,8592
c3_csv_count_001,C_c3_mixed_mcts,True,auto_finalized,52.22,7911,469,593,332,7318,137,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0009119500000000001,334650.0,C,c3,1,8380
c3_eta_label_001,C_c3_mixed_mcts,True,auto_finalized,53.97,7918,552,585,383,7333,169,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00095151,341220.0,C,c3,1,8470
c3_initials_join_001,C_c3_mixed_mcts,False,reviewer_rejected,276.61,95253,3909,593,510,91724,1802,2936,1597,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,23,11,0.0,18,11,1.2222222222222223,2,0.00963603,3482100.0,C,c3,0,99162
c3_slug_tail_001,C_c3_mixed_mcts,True,auto_finalized,53.61,8019,575,591,430,7428,145,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00098149,349710.0,C,c3,1,8594
c3_title_case_001,C_c3_mixed_mcts,True,auto_finalized,147.12,79755,2545,593,353,79162,2192,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,17,10,26.54726856821741,18,10,1.0666666666666667,2,0.00724747,2554140.0,C,c3,1,82300
escalation_caption_001,C_c3_mixed_mcts,False,reviewer_rejected,489.98,145470,9768,621,605,142532,8481,2317,682,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.01499014,5037390.0,C,c3,0,155238
invoice_alerts_medium_c3_001,C_c3_mixed_mcts,True,auto_finalized,66.26,17683,870,671,433,17012,437,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0018437700000000002,655950.0,C,c3,1,18553
ledger_preview_001,C_c3_mixed_mcts,True,auto_finalized,59.81,10128,702,622,449,9506,253,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,53.1175686,18,4,1.0,1,0.00119402,421290.0,C,c3,1,10830
oncall_brief_medium_c3_001,C_c3_mixed_mcts,True,auto_finalized,72.77,18300,1097,672,596,17628,501,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00200892,696030.0,C,c3,1,19397
quota_snapshot_medium_c3_001,C_c3_mixed_mcts,True,auto_finalized,61.69,11109,755,672,471,10437,284,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00129788,458790.0,C,c3,1,11864
release_notes_medium_c3_001,C_c3_mixed_mcts,True,auto_finalized,59.43,11240,745,666,473,10574,272,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00130578,462060.0,C,c3,1,11985
roster_signature_001,C_c3_mixed_mcts,False,reviewer_rejected,178.79,77599,2824,627,591,75244,1703,1728,530,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,21,4,0.8852928099999999,18,4,1.1111111111111112,2,0.0075222100000000005,2725530.0,C,c3,0,80423
segment_badge_001,C_c3_mixed_mcts,True,auto_finalized,85.51,43961,1205,619,493,43342,712,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,14,13,40.38162540993448,18,13,1.0,1,0.00405537,1455060.0,C,c3,1,45166
ticket_digest_medium_c3_001,C_c3_mixed_mcts,True,auto_finalized,60.66,11336,728,674,445,10662,283,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0013003,462630.0,C,c3,1,12064
transfer_digest_001,C_c3_mixed_mcts,False,reviewer_rejected,384.05,123726,5595,621,597,120872,4257,2233,741,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,20,11,0.0,18,11,1.0555555555555556,2,0.012092620000000002,4256910.0,C,c3,0,129321
uptime_rollup_medium_c3_001,C_c3_mixed_mcts,True,auto_finalized,89.35,11969,1706,1379,1420,10590,286,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00198613,662160.0,C,c3,1,13675
board_rollup_001,C_strict_c1_mixed_mcts,True,auto_finalized,94.69,16379,871,723,480,15656,391,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00175841,625770.0,C_strict,c1,1,17250
budget_snapshot_001,C_strict_c1_mixed_mcts,True,auto_finalized,273.26,18385,2630,1557,1750,15739,425,1089,455,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,5,4,51.34698297999999,18,4,1.0,1,0.00309802,1067040.0,C_strict,c1,1,21015
contact_card_001,C_strict_c1_mixed_mcts,False,reviewer_rejected,230.94,27374,1683,670,722,25224,592,1480,369,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,6,5,18.033414539699997,18,5,1.0,1,0.00316078,1163400.0,C_strict,c1,0,29057
digest_preview_001,C_strict_c1_mixed_mcts,True,auto_finalized,144.57,24970,1910,816,874,24154,1036,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0028692,958500.0,C_strict,c1,1,26880
incident_brief_001,C_strict_c1_mixed_mcts,True,auto_finalized,88.36,12973,1301,791,1024,12182,277,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00178517,591570.0,C_strict,c1,1,14274
invoice_footer_001,C_strict_c1_mixed_mcts,True,auto_finalized,256.93,92888,3265,650,819,92238,2446,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,15,10,26.54726856821741,18,10,1.1666666666666667,2,0.00865282,3016800.0,C_strict,c1,1,96153
label_formatter_001,C_strict_c1_mixed_mcts,True,auto_finalized,77.02,8490,666,623,427,7867,239,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00104593,369180.0,C_strict,c1,1,9156
median_window_001,C_strict_c1_mixed_mcts,True,auto_finalized,64.18,8389,559,602,431,7787,128,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0010077,361410.0,C_strict,c1,1,8948
milestone_rollup_001,C_strict_c1_mixed_mcts,True,auto_finalized,73.19,10892,667,650,423,10242,244,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00123898,443340.0,C_strict,c1,1,11559
nested_app_001,C_strict_c1_mixed_mcts,True,auto_finalized,73.17,13970,856,734,592,13236,264,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,6,5,41.219233233599994,18,5,1.0,1,0.0015981000000000003,564120.0,C_strict,c1,1,14826
owner_recap_001,C_strict_c1_mixed_mcts,True,auto_finalized,240.95,31988,2041,848,629,30516,1234,624,178,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,8,7,37.16721085993197,18,7,1.0,1,0.0034918,1225980.0,C_strict,c1,1,34029
owner_sort_001,C_strict_c1_mixed_mcts,True,auto_finalized,54.18,8299,454,613,318,7686,136,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0009357100000000001,346380.0,C_strict,c1,1,8753
priority_snapshot_001,C_strict_c1_mixed_mcts,True,auto_finalized,106.95,19223,1272,679,640,18544,632,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00214633,733560.0,C_strict,c1,1,20495
renewal_preview_001,C_strict_c1_mixed_mcts,True,auto_finalized,253.83,11117,2381,715,856,9307,1186,1095,339,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,5,4,53.1175686,18,4,1.0,1,0.00206514,675390.0,C_strict,c1,1,13498
risk_score_001,C_strict_c1_mixed_mcts,False,,2.96,0,0,0,0,0,0,0,0,0,0,,,,0,0,0.0,0,0,0.0,0,0.0,0.0,C_strict,c1,0,0
shipment_preview_001,C_strict_c1_mixed_mcts,False,reviewer_rejected,234.51,55646,1802,778,530,52955,679,1913,593,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,20,6,3.887202689668667,18,6,1.0555555555555556,2,0.0055039699999999995,2066700.0,C_strict,c1,0,57448
simple_mean_bug_001,C_strict_c1_mixed_mcts,True,auto_finalized,62.61,8957,447,641,321,8316,126,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00098931,368700.0,C_strict,c1,1,9404
status_slug_001,C_strict_c1_mixed_mcts,True,auto_finalized,65.15,8063,473,608,326,7455,147,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0009243599999999999,340140.0,C_strict,c1,1,8536
team_digest_001,C_strict_c1_mixed_mcts,True,auto_finalized,78.57,22684,989,641,427,22043,562,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,7,6,38.31671222673399,18,6,1.0,1,0.0022731500000000003,806310.0,C_strict,c1,1,23673
workspace_digest_001,C_strict_c1_mixed_mcts,True,auto_finalized,76.29,13977,663,863,467,13114,196,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00151365,558900.0,C_strict,c1,1,14640
assignee_board_001,C_strict_c2_mixed_mcts,False,reviewer_rejected,333.35,100669,3173,655,449,97979,1186,2035,1538,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,20,13,0.0,18,13,1.0555555555555556,2,0.0097661,3536190.0,C_strict,c2,0,103842
campaign_header_001,C_strict_c2_mixed_mcts,False,reviewer_rejected,372.93,52742,1768,635,539,50283,594,1824,635,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.00526221,1962270.0,C_strict,c2,0,54510
comment_highlight_001,C_strict_c2_mixed_mcts,True,auto_finalized,81.51,18726,740,658,367,18068,373,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00186878,676230.0,C_strict,c2,1,19466
dispatch_preview_001,C_strict_c2_mixed_mcts,False,reviewer_rejected,319.48,72583,2546,639,547,70063,1402,1881,597,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,20,5,0.0,18,5,1.0555555555555556,2,0.007062,2583630.0,C_strict,c2,0,75129
fee_rounding_001,C_strict_c2_mixed_mcts,True,auto_finalized,60.61,7936,559,596,394,7340,165,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0009592000000000001,343950.0,C_strict,c2,1,8495
headline_api_001,C_strict_c2_mixed_mcts,True,auto_finalized,223.05,128640,4309,590,770,128050,3539,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,23,10,26.54726856821741,18,10,1.2222222222222223,2,0.011785420000000001,4110870.0,C_strict,c2,1,132949
incident_brief_c2_001,C_strict_c2_mixed_mcts,False,reviewer_rejected,240.79,86637,2806,663,481,84461,2018,1513,307,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.00812112,2950050.0,C_strict,c2,0,89443
invoice_summary_001,C_strict_c2_mixed_mcts,True,auto_finalized,62.91,16242,784,630,468,15612,316,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0017127400000000001,609600.0,C_strict,c2,1,17026
label_join_001,C_strict_c2_mixed_mcts,True,auto_finalized,59.2,7850,520,586,367,7264,153,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00093206,336870.0,C_strict,c2,1,8370
partner_brief_001,C_strict_c2_mixed_mcts,True,auto_finalized,81.49,10326,913,656,679,9670,234,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0013449199999999999,457320.0,C_strict,c2,1,11239
profile_preview_001,C_strict_c2_mixed_mcts,True,auto_finalized,353.51,56971,1738,639,612,55419,829,913,297,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,15,12,31.916748605790136,18,12,1.1666666666666667,2,0.00544384,1982760.0,C_strict,c2,1,58709
queue_digest_001,C_strict_c2_mixed_mcts,True,auto_finalized,74.2,11056,835,656,564,10400,271,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00134468,466530.0,C_strict,c2,1,11891
ratio_guard_001,C_strict_c2_mixed_mcts,False,reviewer_rejected,384.16,113509,5780,592,644,110704,3823,2213,1313,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.011521710000000001,4007250.0,C_strict,c2,0,119289
renewal_banner_001,C_strict_c2_mixed_mcts,True,auto_finalized,68.99,8357,975,629,698,7728,277,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0012089499999999999,399390.0,C_strict,c2,1,9332
retry_slot_001,C_strict_c2_mixed_mcts,True,auto_finalized,112.39,30351,2030,1211,1416,29140,614,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,7,5,39.501765182199996,18,5,1.2,2,0.0035343700000000002,1207860.0,C_strict,c2,1,32381
shipment_digest_001,C_strict_c2_mixed_mcts,True,auto_finalized,59.58,11251,598,657,422,10594,176,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00124855,452580.0,C_strict,c2,1,11849
sprint_rollup_001,C_strict_c2_mixed_mcts,True,auto_finalized,63.67,8661,669,649,478,8012,191,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00107859,381330.0,C_strict,c2,1,9330
tag_visibility_001,C_strict_c2_mixed_mcts,True,auto_finalized,59.77,8011,509,584,360,7427,149,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00093948,340560.0,C_strict,c2,1,8520
timeline_caption_001,C_strict_c2_mixed_mcts,False,reviewer_rejected,259.66,114454,4311,637,655,111868,3052,1949,604,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,23,10,11.79878603031885,18,10,1.2222222222222223,2,0.0109473,3909000.0,C_strict,c2,0,118765
window_center_001,C_strict_c2_mixed_mcts,True,auto_finalized,53.37,8000,452,588,299,7412,153,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0009034000000000001,333390.0,C_strict,c2,1,8452
alert_subject_001,C_strict_c3_mixed_mcts,False,reviewer_rejected,236.48,109224,3020,620,630,106707,1714,1897,676,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,21,10,8.11166539584421,18,10,1.1111111111111112,2,0.01017763,3711390.0,C_strict,c3,0,112244
backlog_health_medium_c3_001,C_strict_c3_mixed_mcts,True,auto_finalized,98.2,11785,1646,1365,1412,10420,234,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0019510699999999998,652860.0,C_strict,c3,1,13431
c3_banner_trim_001,C_strict_c3_mixed_mcts,True,auto_finalized,58.58,8090,552,588,355,7502,197,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00095652,344130.0,C_strict,c3,1,8642
c3_clamp_floor_001,C_strict_c3_mixed_mcts,True,auto_finalized,70.06,13876,739,596,443,13280,296,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0015004800000000002,531960.0,C_strict,c3,1,14615
c3_csv_count_001,C_strict_c3_mixed_mcts,True,auto_finalized,54.6,7919,460,593,323,7326,137,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0009071900000000001,333810.0,C_strict,c3,1,8379
c3_eta_label_001,C_strict_c3_mixed_mcts,True,auto_finalized,64.43,7850,546,585,377,7265,169,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0009424700000000002,338460.0,C_strict,c3,1,8396
c3_initials_join_001,C_strict_c3_mixed_mcts,False,reviewer_rejected,368.99,83544,3626,593,421,80893,1537,2058,1668,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,22,13,0.0,18,13,1.1666666666666667,2,0.00855285,3041700.0,C_strict,c3,0,87170
c3_slug_tail_001,C_strict_c3_mixed_mcts,True,auto_finalized,64.61,7811,576,591,431,7220,145,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0009654500000000001,343590.0,C_strict,c3,1,8387
c3_title_case_001,C_strict_c3_mixed_mcts,True,auto_finalized,123.8,40866,1711,593,375,40273,1336,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,9,7,33.93527948080745,18,7,1.1428571428571428,2,0.00390987,1364430.0,C_strict,c3,1,42577
escalation_caption_001,C_strict_c3_mixed_mcts,True,reviewer_rejected,218.09,27289,1763,621,525,24762,689,1906,549,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,6,4,51.34698297999999,18,4,1.25,2,0.00319733,1195650.0,C_strict,c3,1,29052
invoice_alerts_medium_c3_001,C_strict_c3_mixed_mcts,True,auto_finalized,80.46,17915,1254,671,777,17244,477,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00207993,705390.0,C_strict,c3,1,19169
ledger_preview_001,C_strict_c3_mixed_mcts,True,auto_finalized,70.96,10123,687,622,439,9501,248,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,53.1175686,18,4,1.0,1,0.0011862200000000002,419790.0,C_strict,c3,1,10810
oncall_brief_medium_c3_001,C_strict_c3_mixed_mcts,True,auto_finalized,83.06,21068,1048,672,585,20396,463,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,6,5,41.219233233599994,18,5,1.0,1,0.0022131200000000003,776610.0,C_strict,c3,1,22116
quota_snapshot_medium_c3_001,C_strict_c3_mixed_mcts,True,auto_finalized,74.69,17943,883,672,368,17271,515,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00184748,658380.0,C_strict,c3,1,18826
release_notes_medium_c3_001,C_strict_c3_mixed_mcts,True,auto_finalized,66.01,11340,804,666,532,10674,272,0,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.00134918,472140.0,C_strict,c3,1,12144
roster_signature_001,C_strict_c3_mixed_mcts,False,reviewer_rejected,309.41,132878,5980,627,602,129976,4667,2275,711,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,22,10,0.0,18,10,1.1666666666666667,2,0.01292794,4545090.0,C_strict,c3,0,138858
