run_id,instance_id,reviewer_size,actually_solved,reviewer_decision,reviewer_confidence,reviewer_reason,has_patch,tokens_in,tokens_out,cached,tp,fp,fn,tn
B_c3_rafe_linear,ledger_preview_001,30b,True,revise,high,"The patch incorrectly changes the condition to 10000 <= total < 15000, which is too narrow and does not address the root cause of abbreviating at 1,000 instead of 10,000; it should be total >= 10000.",True,518,150,True,0,0,1,0
B_c3_rafe_linear,ledger_preview_001,120b,True,error,,parse_failed,True,1113,1024,True,0,0,0,0
B_c3_rafe_linear,oncall_brief_medium_c3_001,9b,True,accept,high,"The patch correctly adds the 'not incident.acknowledged' filter to the active_unacked_count function, directly addressing the root cause that acknowledged incidents were being counted as unacked load.",True,523,72,True,1,0,0,0
B_c3_rafe_linear,oncall_brief_medium_c3_001,30b,True,accept,high,"The patch correctly modifies the filter condition to exclude acknowledged incidents, aligning with the root cause that the brief presenter was counting all active incidents instead of only unacknowledged ones.",True,493,60,True,1,0,0,0
B_c3_rafe_linear,oncall_brief_medium_c3_001,120b,True,accept,high,"The patch correctly updates the active_unacked_count function to exclude acknowledged incidents, addressing the root cause of overcounting in the brief presenter.",True,540,320,True,1,0,0,0
B_c3_rafe_linear,quota_snapshot_medium_c3_001,9b,True,accept,high,The patch correctly filters out suspended accounts in the quota calculation logic as identified in the root cause.,True,519,53,True,1,0,0,0
B_c3_rafe_linear,quota_snapshot_medium_c3_001,30b,True,accept,high,"The patch correctly excludes suspended accounts from over-quota calculations in quota_service, addressing the root cause of inflated snapshot totals.",True,489,53,True,1,0,0,0
B_c3_rafe_linear,quota_snapshot_medium_c3_001,120b,True,accept,high,"The patch correctly updates the over_quota_count function to exclude suspended accounts, directly addressing the root cause without affecting tests.",True,537,285,True,1,0,0,0
B_c3_rafe_linear,release_notes_medium_c3_001,9b,True,accept,high,"The patch correctly filters out deprecated items in the release service layer, directly addressing the root cause hypothesis.",True,512,54,True,1,0,0,0
B_c3_rafe_linear,release_notes_medium_c3_001,30b,True,revise,high,"The fix is applied in the wrong layer; filtering deprecated items should be handled in the presenter, not the service, as the root cause points to the presenter including deprecated items in the public highlights list.",True,481,101,True,0,0,1,0
B_c3_rafe_linear,release_notes_medium_c3_001,120b,True,accept,high,"The patch adds a proper filter to exclude deprecated changes from public titles, directly addressing the described bug without affecting tests.",True,539,313,True,1,0,0,0
B_c3_rafe_linear,roster_signature_001,9b,False,revise,high,The patch incorrectly attempts to remove apostrophes using a syntax error (missing closing quote) and fails to address the root cause of mis-capitalization caused by str.title() behavior on hyphenated names.,True,535,125,True,0,0,0,1
B_c3_rafe_linear,roster_signature_001,30b,False,revise,high,"The patch incorrectly removes apostrophes from all parts of the name instead of preserving them, which violates the requirement to maintain proper name formatting and could break valid names with apostrophes.",True,505,109,True,0,0,0,1
B_c3_rafe_linear,roster_signature_001,120b,False,revise,high,"The patch introduces a syntax error by using an unescaped single quote inside a single-quoted string, making the code invalid.",True,1160,650,True,0,0,0,1
B_c3_rafe_linear,segment_badge_001,30b,True,revise,high,"The patch changes the threshold from >= 100 to > 100, which contradicts the root cause hypothesis that the issue is due to a <= check removing the first/last non-zero count; the fix should address boundary handling, not just the threshold value.",True,483,116,True,0,0,1,0
B_c3_rafe_linear,segment_badge_001,120b,True,accept,high,The patch correctly adjusts the boundary condition in bucket_count to stop collapsing the 100 count.,True,529,330,True,1,0,0,0
B_c3_rafe_linear,ticket_digest_medium_c3_001,30b,True,revise,high,The fix is applied in the wrong layer; the ticket_service should not filter by snoozed status as this logic belongs in the presenter or model layer,True,508,156,True,0,0,1,0
B_c3_rafe_linear,ticket_digest_medium_c3_001,120b,True,accept,high,"The patch correctly updates the escalated_open_count function to exclude snoozed tickets, addressing the root cause without affecting tests.",True,557,335,True,1,0,0,0
B_c3_rafe_linear,transfer_digest_001,120b,False,error,,parse_failed,True,1105,1024,True,0,0,0,0
C_c1_mixed_mcts,board_rollup_001,9b,True,accept,high,"The patch correctly filters cards to count only non-archived ones, aligning with the root cause hypothesis that the service was counting all cards instead of active ones.",True,546,67,True,1,0,0,0
C_c1_mixed_mcts,board_rollup_001,30b,True,revise,high,"The patch incorrectly filters alert_cards by archived status but still uses the full cards list for alert count, which does not align with the root cause of counting only active cards needing attention.",True,517,106,True,0,0,1,0
C_c1_mixed_mcts,board_rollup_001,120b,True,accept,high,"The patch correctly updates the alert count to include only non-archived cards, addressing the root cause without affecting tests.",True,1208,634,True,1,0,0,0
C_c1_mixed_mcts,budget_snapshot_001,9b,True,revise,high,"The patch replaces a correct rounding operation with an integer multiplication that introduces a logic error for values between 9.9k and 10k, failing to address the root cause of the awkward label jump.",True,598,119,True,0,0,1,0
C_c1_mixed_mcts,budget_snapshot_001,30b,True,revise,high,"The fix uses int() which truncates instead of rounding, potentially causing incorrect abbreviations and not addressing the root cause of the jump at the upper end of the thousands range",True,568,192,True,0,0,1,0
C_c1_mixed_mcts,budget_snapshot_001,120b,True,accept,high,The patch correctly replaces rounding with truncation in the currency abbreviation function to prevent the abrupt jump at the upper thousands range.,True,602,471,True,1,0,0,0
C_c1_mixed_mcts,contact_card_001,9b,False,revise,high,"The patch modifies the wrong function (punctuated_title) instead of the sanitize_name function identified in the root cause hypothesis, and the logic incorrectly replaces hyphens with spaces before title-casing, which would break the intended formatting.",True,502,134,True,0,0,0,1
C_c1_mixed_mcts,contact_card_001,30b,False,revise,high,"The patch incorrectly modifies the function to replace hyphens and apostrophes with spaces before title-casing, which contradicts the goal of preserving punctuation in contact card previews.",True,472,78,True,0,0,0,1
C_c1_mixed_mcts,contact_card_001,120b,False,revise,high,"The patch modifies the wrong function and does not address the sanitize_name regex that removes apostrophes and hyphens, and it also drops apostrophes entirely.",True,519,412,True,0,0,0,1
C_c1_mixed_mcts,digest_preview_001,9b,True,revise,high,"The patch contains a duplicate function definition for 'title_case_with_joiners' and introduces a new function that is identical to the previous one, indicating a copy-paste error.",True,858,106,True,0,0,1,0
C_c1_mixed_mcts,digest_preview_001,30b,True,revise,high,"The patch contains a duplicate function definition for title_case_with_joiners, which will cause a syntax error and is clearly a copy-paste mistake.",True,828,92,True,0,0,1,0
C_c1_mixed_mcts,digest_preview_001,120b,True,error,,parse_failed,True,1767,1024,True,0,0,0,0
C_c1_mixed_mcts,incident_brief_001,9b,True,accept,high,The patch correctly addresses the root cause by adding a filter to exclude muted incidents from the urgent count calculation in rollup.py.,True,586,59,True,1,0,0,0
C_c1_mixed_mcts,incident_brief_001,30b,True,revise,medium,"The patch modifies the wrong file; the root cause points to rollup.py, but the change is in a file that is not listed as affected and the patch targets a different file than the one specified in the root cause.",True,555,115,True,0,0,1,0
C_c1_mixed_mcts,incident_brief_001,120b,True,accept,high,"The patch correctly adds a muted check to the urgent incident count, addressing the described root cause without affecting other code.",True,599,280,True,1,0,0,0
C_c1_mixed_mcts,invoice_footer_001,9b,True,accept,high,"The patch correctly forces two decimal places in the currency formatting logic to prevent trailing zeros from being dropped, directly addressing the root cause.",True,579,60,True,1,0,0,0
C_c1_mixed_mcts,invoice_footer_001,30b,True,revise,high,"The patch hardcodes formatting logic that should be handled by a consistent currency formatting function, violating the principle of separation of concerns and potentially introducing inconsistencies elsewhere.",True,549,103,True,0,0,1,0
C_c1_mixed_mcts,invoice_footer_001,120b,True,error,,parse_failed,True,1203,1024,True,0,0,0,0
C_c1_mixed_mcts,label_formatter_001,9b,True,revise,high,"The patch removes the logic that splits and rejoins the label to handle multiple spaces, replacing it with a simple strip that fails to address the root cause of destroying meaningful internal spacing.",True,493,102,True,0,0,1,0
C_c1_mixed_mcts,label_formatter_001,30b,True,revise,high,"The patch incorrectly replaces the intended whitespace normalization with a simple strip, which does not preserve meaningful spacing and fails to address the root cause of aggressive whitespace removal.",True,464,112,True,0,0,1,0
C_c1_mixed_mcts,label_formatter_001,120b,True,accept,high,"The patch correctly updates normalize_label to only strip leading/trailing whitespace, preserving internal spacing as required.",True,512,478,True,1,0,0,0
C_c1_mixed_mcts,median_window_001,9b,True,accept,high,The patch correctly fixes the off-by-one index error for odd-length windows by returning the element at the calculated midpoint instead of midpoint + 1.,True,513,63,True,1,0,0,0
C_c1_mixed_mcts,median_window_001,30b,True,accept,high,"The patch correctly fixes the off-by-one error by using the midpoint index directly for odd-length windows, aligning with the expected median calculation.",True,484,52,True,1,0,0,0
C_c1_mixed_mcts,median_window_001,120b,True,accept,high,The patch correctly fixes the off‑by‑one error in the odd‑length median case without affecting other functionality.,True,531,322,True,1,0,0,0
C_c1_mixed_mcts,milestone_rollup_001,9b,True,accept,high,The patch correctly addresses the root cause by adding a condition to exclude closed milestones from the blocker count.,True,512,54,True,1,0,0,0
C_c1_mixed_mcts,milestone_rollup_001,30b,True,accept,high,"The patch correctly modifies the blocker_count function to exclude closed milestones from the blocker count, aligning with the root cause that closed milestones were incorrectly included as blockers.",True,482,61,True,1,0,0,0
C_c1_mixed_mcts,milestone_rollup_001,120b,True,accept,high,"The patch correctly updates the blocker counting logic to exclude closed milestones, directly addressing the described root cause.",True,538,282,True,1,0,0,0
C_c1_mixed_mcts,nested_app_001,9b,False,revise,high,"The patch introduces a logic error by filtering out single quotes ('), which are valid characters in names, and the condition `word != ""'""` is redundant and incorrect for handling the stated root cause of using the wrong user attribute.",True,528,134,True,0,0,0,1
C_c1_mixed_mcts,nested_app_001,30b,False,revise,high,"The patch introduces a redundant condition checking for ""'"" twice and does not address the root cause of using the wrong user attribute in the presenter",True,497,93,True,0,0,0,1
C_c1_mixed_mcts,nested_app_001,120b,False,revise,medium,"The change alters a string utility function unrelated to the presenter’s selection of the user attribute, so it does not address the described root cause.",True,546,311,True,0,0,0,1
C_c1_mixed_mcts,owner_recap_001,9b,True,accept,high,"The patch correctly switches the preview rendering logic to use the display-name helper while preserving the export path, directly addressing the root cause without modifying tests or introducing regressions.",True,589,67,True,1,0,0,0
C_c1_mixed_mcts,owner_recap_001,30b,True,accept,high,"The patch correctly replaces the export-oriented normalization with the display-name formatting in the recap presenter, addressing the root cause without affecting export behavior.",True,559,56,True,1,0,0,0
C_c1_mixed_mcts,owner_recap_001,120b,True,accept,high,"The patch correctly replaces the export-only formatting helper with the display-name helper in the preview presenter, targeting the identified bug without affecting other functionality.",True,611,447,True,1,0,0,0
C_c1_mixed_mcts,owner_sort_001,9b,True,accept,high,The patch correctly addresses the root cause by adding a case-insensitive sort key to ensure uppercase and lowercase names are ordered together rather than separated by ASCII values.,True,504,65,True,1,0,0,0
C_c1_mixed_mcts,owner_sort_001,30b,True,accept,high,"The patch correctly modifies the sorting to use case-insensitive comparison by key=str.lower, addressing the root cause of uppercase names appearing before lowercase ones.",True,476,53,True,1,0,0,0
C_c1_mixed_mcts,owner_sort_001,120b,True,accept,high,"The patch correctly changes sorting to be case‑insensitive by using key=str.lower, directly addressing the described bug.",True,522,276,True,1,0,0,0
C_c1_mixed_mcts,priority_snapshot_001,9b,True,accept,high,"The patch correctly filters out low-severity items in the attention_count function as hypothesized by the root cause, and the implementation is logically sound and complete.",True,542,65,True,1,0,0,0
C_c1_mixed_mcts,priority_snapshot_001,30b,True,accept,high,"The patch correctly filters out low-severity items in the attention_count function, addressing the root cause of overstated counts by modifying the correct code path in snapshot_service.py.",True,512,58,True,1,0,0,0
C_c1_mixed_mcts,priority_snapshot_001,120b,True,accept,high,"The patch correctly filters out low‑severity items in the attention count, addressing the overstatement issue without affecting tests.",True,558,365,True,1,0,0,0
C_c1_mixed_mcts,renewal_preview_001,9b,True,accept,high,"The patch correctly switches the account name formatting from uppercase to title case for the preview while preserving the uppercase route code, directly addressing the stated root cause without modifying tests or breaking export logic.",True,553,71,True,1,0,0,0
C_c1_mixed_mcts,renewal_preview_001,30b,True,revise,high,"The patch incorrectly applies title case to the account name, which contradicts the requirement to fix the wrong case in preview without regressing export behavior; the root cause suggests title casing is the issue, so reverting to original case or preserving input case is needed instead.",True,524,115,True,0,0,1,0
C_c1_mixed_mcts,renewal_preview_001,120b,True,error,,parse_failed,True,1161,1024,True,0,0,0,0
C_c1_mixed_mcts,risk_score_001,9b,True,accept,high,"The patch correctly updates the denominator from total alerts to actionable alerts, directly addressing the root cause that the score was undercounting by dividing by the wrong set.",True,511,66,True,1,0,0,0
C_c1_mixed_mcts,risk_score_001,30b,True,accept,high,"The patch correctly changes the denominator from total alerts to actionable alerts, aligning with the root cause and fixing the undercounting issue.",True,482,51,True,1,0,0,0
C_c1_mixed_mcts,risk_score_001,120b,True,accept,high,"The patch correctly changes the denominator to the actionable alerts count, fixing the attention_ratio logic without affecting other code.",True,532,425,True,1,0,0,0
C_c1_mixed_mcts,shipment_preview_001,9b,False,revise,high,"The patch changes the generic uppercase function in utils/text.py, which violates the requirement to keep the export path's current uppercase routing code intact.",True,499,101,True,0,0,0,1
C_c1_mixed_mcts,shipment_preview_001,30b,False,revise,high,"The patch changes the display_name function to use capitalize instead of upper, but this does not address the root cause of the preview rendering issue, which is likely due to the wrong function being used in the preview_presenter, not the implementation of display_name itself.",True,469,112,True,0,0,0,1
C_c1_mixed_mcts,shipment_preview_001,120b,False,revise,high,"Altering the generic display_name function to capitalize globally changes export behavior that must remain uppercase, so the fix is incomplete and potentially regresses other functionality.",True,518,510,True,0,0,0,1
C_c1_mixed_mcts,simple_mean_bug_001,9b,True,accept,high,The patch correctly fixes the off-by-one error by changing the denominator from len(values)-1 to len(values) to calculate the arithmetic mean.,True,493,62,True,1,0,0,0
C_c1_mixed_mcts,simple_mean_bug_001,30b,True,accept,high,"The patch correctly fixes the off-by-one error by changing the denominator from len(values) - 1 to len(values), which is the correct arithmetic mean calculation.",True,464,61,True,1,0,0,0
C_c1_mixed_mcts,simple_mean_bug_001,120b,True,accept,high,The patch correctly fixes the off‑by‑one denominator in the mean function without affecting other code.,True,511,230,True,1,0,0,0
C_c1_mixed_mcts,status_slug_001,9b,True,accept,high,"The patch correctly addresses the root cause by replacing spaces with hyphens instead of removing them, ensuring words are separated properly in the slug.",True,492,62,True,1,0,0,0
C_c1_mixed_mcts,status_slug_001,30b,True,accept,high,"The patch correctly changes whitespace replacement from empty string to hyphen, matching the root cause of concatenated words due to improper whitespace handling.",True,463,50,True,1,0,0,0
C_c1_mixed_mcts,status_slug_001,120b,True,accept,high,"The patch correctly changes slugify_status to replace spaces with hyphens, addressing the described bug.",True,513,233,True,1,0,0,0
C_c1_mixed_mcts,team_digest_001,9b,True,accept,high,"The patch correctly filters out snoozed tasks from the action_items count in the team_digest service, directly addressing the root cause.",True,547,60,True,1,0,0,0
C_c1_mixed_mcts,team_digest_001,30b,True,accept,high,"The patch correctly filters out snoozed tasks when counting action items, addressing the root cause without introducing side effects.",True,517,52,True,1,0,0,0
C_c1_mixed_mcts,team_digest_001,120b,True,accept,high,The patch correctly filters out snoozed tasks when calculating action_items in the team digest service.,True,564,334,True,1,0,0,0
C_c1_mixed_mcts,workspace_digest_001,9b,True,accept,high,"The patch correctly addresses the root cause by filtering alerts to only include actionable ones before calculating the visible alert count, ensuring counts are not inflated by non-actionable alerts from other workspaces.",True,582,71,True,1,0,0,0
C_c1_mixed_mcts,workspace_digest_001,30b,True,accept,high,"The patch correctly fixes the attention count by using the filtered actionable alerts instead of the unfiltered workspace alerts, aligning with the root cause hypothesis.",True,552,58,True,1,0,0,0
C_c1_mixed_mcts,workspace_digest_001,120b,True,accept,high,"The patch correctly changes the visible alert count to use the filtered actionable alerts, addressing the root cause without affecting tests.",True,604,432,True,1,0,0,0
C_c2_mixed_mcts,assignee_board_001,9b,False,accept,high,"The patch correctly addresses the root cause by applying case-insensitive sorting to the assignee names, ensuring uppercase and lowercase names are ordered consistently.",True,506,62,True,0,1,0,0
C_c2_mixed_mcts,assignee_board_001,30b,False,accept,high,"The patch correctly addresses the root cause by using a case-insensitive sorting key, ensuring uppercase names do not incorrectly appear before lowercase ones.",True,476,56,True,0,1,0,0
C_c2_mixed_mcts,assignee_board_001,120b,False,accept,high,"The patch correctly changes the sorting to be case‑insensitive, directly addressing the described casing issue without affecting other code.",True,528,309,True,0,1,0,0
C_c2_mixed_mcts,campaign_header_001,9b,False,accept,high,"The patch correctly fixes the apostrophe handling by using capitalize() instead of manual case conversion, and adds a test for the specific edge case without modifying test files beyond adding a new test.",True,676,54,True,0,1,0,0
C_c2_mixed_mcts,campaign_header_001,30b,False,revise,high,"The patch adds a test for apostrophe handling but does not modify the code that sanitizes brand names, so the root cause remains unaddressed.",True,647,94,True,0,0,0,1
C_c2_mixed_mcts,campaign_header_001,120b,False,revise,high,"The patch modifies a test file, which is not allowed according to the review criteria.",True,684,187,True,0,0,0,1
C_c2_mixed_mcts,comment_highlight_001,9b,True,accept,high,The patch correctly filters out deleted comments in the service layer to fix the inflated activity metrics as described in the root cause.,True,523,58,True,1,0,0,0
C_c2_mixed_mcts,comment_highlight_001,30b,True,revise,high,"The patch only modifies comment_service to filter deleted comments, but the root cause indicates the issue is in highlight_presenter, so the fix is in the wrong layer",True,1188,268,True,0,0,1,0
C_c2_mixed_mcts,comment_highlight_001,120b,True,accept,high,"The patch correctly filters out deleted comments in active_comments, addressing the inflated activity metrics without affecting tests.",True,542,303,True,1,0,0,0
C_c2_mixed_mcts,dispatch_preview_001,9b,False,revise,high,"The patch introduces unnecessary complexity and potential logic errors by splitting on hyphens before rejoining, which fails to handle names containing multiple hyphens or apostrophes correctly, and the logic for preserving case is incomplete.",True,642,144,True,0,0,0,1
C_c2_mixed_mcts,dispatch_preview_001,30b,False,revise,high,"The patch modifies display_contact_name to preserve case for parts with apostrophes or hyphens but does not address the root cause of incorrect normalization in format_recipient, which is the actual function responsible for rendering recipient names in the preview.",True,612,111,True,0,0,0,1
C_c2_mixed_mcts,dispatch_preview_001,120b,False,revise,medium,"The change edits display_contact_name, but the root cause points to names.format_recipient, so the patch does not target the reported faulty code path.",True,658,465,True,0,0,0,1
C_c2_mixed_mcts,fee_rounding_001,9b,True,accept,high,The patch correctly replaces floor division with floating-point multiplication and round() to fix the down-rounding issue for small fees.,True,472,58,True,1,0,0,0
C_c2_mixed_mcts,fee_rounding_001,30b,True,revise,high,The patch uses floating-point arithmetic which can introduce precision errors; it should use integer arithmetic with proper rounding instead,True,1066,235,True,0,0,1,0
C_c2_mixed_mcts,fee_rounding_001,120b,True,accept,medium,"The patch replaces floor division with round, directly addressing the down‑rounding issue in service_fee.",True,487,497,True,1,0,0,0
C_c2_mixed_mcts,headline_api_001,9b,False,accept,high,"The patch correctly preserves uppercase acronyms by checking if a part is already uppercase before applying capitalization, directly addressing the root cause.",True,483,61,True,0,1,0,0
C_c2_mixed_mcts,headline_api_001,30b,False,accept,high,"The patch correctly preserves uppercase acronyms at the start of slug parts by checking part.isupper() before applying capitalize, addressing the root cause of lowercase conversion stripping acronyms.",True,453,65,True,0,1,0,0
C_c2_mixed_mcts,headline_api_001,120b,False,accept,high,"The patch updates format_headline to preserve fully uppercase parts, directly addressing the acronym formatting issue without breaking existing behavior.",True,506,397,True,0,1,0,0
C_c2_mixed_mcts,incident_brief_c2_001,9b,True,accept,high,"The patch correctly filters out silenced incidents in the service layer, directly addressing the root cause that silenced incidents were being included in the visible list.",True,542,62,True,1,0,0,0
C_c2_mixed_mcts,incident_brief_c2_001,30b,True,revise,high,"The patch only modifies visible_incidents but not visible_count, leaving a logical inconsistency where silenced incidents are filtered in one function but not the other",True,512,162,True,0,0,1,0
C_c2_mixed_mcts,incident_brief_c2_001,120b,True,accept,high,"The patch correctly filters out silenced incidents in visible_incidents, addressing the root cause without affecting other code.",True,560,264,True,1,0,0,0
C_c2_mixed_mcts,invoice_summary_001,9b,True,accept,high,The patch correctly addresses the root cause by changing the float formatting precision from 1 to 2 decimal places to preserve trailing zeros.,True,497,60,True,1,0,0,0
C_c2_mixed_mcts,invoice_summary_001,30b,True,accept,high,"The patch correctly changes the money formatting to preserve two decimal places, addressing the root cause of trailing zeros being dropped.",True,467,47,True,1,0,0,0
C_c2_mixed_mcts,invoice_summary_001,120b,True,accept,high,"The patch correctly updates the money formatting function to always show two decimal places, addressing the trailing zero issue.",True,510,300,True,1,0,0,0
C_c2_mixed_mcts,label_join_001,9b,True,accept,high,"The patch correctly addresses the root cause by changing the join delimiter from an empty string to a single space, which normalizes multiple consecutive whitespace characters into a single space as intended.",True,1443,581,True,1,0,0,0
C_c2_mixed_mcts,label_join_001,30b,True,accept,high,"The patch correctly changes the spacing normalization from stripping all internal spaces to using a single space, matching the intended behavior described in the root cause.",True,425,52,True,1,0,0,0
C_c2_mixed_mcts,label_join_001,120b,True,accept,high,The patch correctly replaces the removal of all spaces with normalization to single spaces in clean_label.,True,476,263,True,1,0,0,0
C_c2_mixed_mcts,partner_brief_001,9b,True,accept,high,"The patch correctly adds a filter to exclude paused partners in the active_partner_count function, directly addressing the root cause hypothesis.",True,515,58,True,1,0,0,0
C_c2_mixed_mcts,partner_brief_001,30b,True,revise,high,"The patch incorrectly filters by partner.name instead of partner.status, which does not address the root cause of counting paused partners",True,1138,217,True,0,0,1,0
C_c2_mixed_mcts,partner_brief_001,120b,True,accept,high,"The patch adds the missing paused check to the active partner count, directly addressing the root cause without affecting tests.",True,537,423,True,1,0,0,0
C_c2_mixed_mcts,profile_preview_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
C_c2_mixed_mcts,profile_preview_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
C_c2_mixed_mcts,profile_preview_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
C_c2_mixed_mcts,queue_digest_001,9b,True,accept,high,The patch correctly filters out muted alerts in the attention count logic to align with the root cause hypothesis.,True,521,54,True,1,0,0,0
C_c2_mixed_mcts,queue_digest_001,30b,True,accept,high,"The patch correctly filters out muted alerts in the attention_count function, aligning with the root cause that muted alerts were being incorrectly included in the digest rollup.",True,491,61,True,1,0,0,0
C_c2_mixed_mcts,queue_digest_001,120b,True,accept,high,"The patch correctly updates the attention count to exclude muted alerts, directly addressing the over‑counting issue.",True,535,272,True,1,0,0,0
C_c2_mixed_mcts,ratio_guard_001,9b,True,revise,high,"The patch incorrectly uses len(alerts) as the denominator for the actionable ratio, whereas the correct denominator should be the total number of actionable candidates (alerts that are not archived), not all alerts including non-actionable ones.",True,517,115,True,0,0,1,0
C_c2_mixed_mcts,ratio_guard_001,30b,True,accept,high,"The patch correctly fixes the denominator in actionable_ratio to use len(alerts) instead of len(actionable_total), addressing the undercount issue while handling the edge case of empty alerts.",True,488,65,True,1,0,0,0
C_c2_mixed_mcts,ratio_guard_001,120b,True,accept,high,"The patch correctly changes the denominator to the total number of alerts and adds a zero‑length guard, addressing the undercount issue.",True,537,451,True,1,0,0,0
C_c2_mixed_mcts,renewal_banner_001,9b,True,revise,high,"The patch changes the threshold from 1000 to 10000, which would incorrectly display amounts between 1,000 and 10,000 (e.g., 1200) as full numbers instead of abbreviated values like '1.2K', contradicting the root cause hypothesis that 1200 should be '1.2K'.",True,534,171,True,0,0,1,0
C_c2_mixed_mcts,renewal_banner_001,30b,True,revise,high,"The patch incorrectly raises the threshold from 1000 to 10000, which worsens the issue by making even larger values (e.g., 9999) not get abbreviated, while the root cause is about incorrect abbreviation at the low-thousands range (1000–9999).",True,504,172,True,0,0,1,0
C_c2_mixed_mcts,renewal_banner_001,120b,True,revise,high,"The patch incorrectly raises the abbreviation threshold to 10,000, preventing low‑thousands from being compacted as ""1.2K"" and does not fix the decimal formatting issue.",True,1190,650,True,0,0,1,0
C_c2_mixed_mcts,retry_slot_001,9b,True,revise,high,The patch changes the multiplier and cap values without addressing the stated root cause of an off-by-one error (using attempt+1) or the specific incorrect timings mentioned in the problem statement.,True,494,131,True,0,0,1,0
C_c2_mixed_mcts,retry_slot_001,30b,True,accept,high,"The patch corrects the off-by-one error in exponential backoff by using attempt * 5 instead of attempt * 4 and adjusts the cap to 25 minutes, aligning with the root cause of incorrect retry timings.",True,465,70,True,1,0,0,0
C_c2_mixed_mcts,retry_slot_001,120b,True,revise,medium,"The patch arbitrarily changes the multiplier and cap instead of fixing the off‑by‑one exponential backoff logic, so it does not correctly address the described bug.",True,507,366,True,0,0,1,0
C_c2_mixed_mcts,shipment_digest_001,9b,True,accept,high,"The patch correctly changes the comparison from >= 0 to > 0 to exclude zero-day lateness from the delayed list, directly addressing the root cause.",True,552,65,True,1,0,0,0
C_c2_mixed_mcts,shipment_digest_001,30b,True,accept,high,"The patch correctly changes the condition from >= 0 to > 0, ensuring zero-day lateness is not treated as delayed, which aligns with the root cause hypothesis.",True,522,64,True,1,0,0,0
C_c2_mixed_mcts,shipment_digest_001,120b,True,accept,high,"The patch correctly changes the overdue condition from >= 0 to > 0, fixing the zero-day lateness misclassification without affecting other code.",True,568,439,True,1,0,0,0
C_c2_mixed_mcts,sprint_rollup_001,9b,True,accept,high,"The patch correctly filters out resolved blockers in the rollup service, directly addressing the root cause of inflated totals.",True,506,56,True,1,0,0,0
C_c2_mixed_mcts,sprint_rollup_001,30b,True,accept,high,"The patch correctly filters out resolved blockers in the rollup service, addressing the root cause of inflated sprint blocker totals.",True,476,47,True,1,0,0,0
C_c2_mixed_mcts,sprint_rollup_001,120b,True,accept,high,"The patch correctly updates the blocker counting logic to exclude resolved items, directly addressing the inflated totals issue.",True,524,310,True,1,0,0,0
C_c2_mixed_mcts,tag_visibility_001,9b,True,revise,high,"The patch changes the filter key from 'archived' to 'hidden' but does not address the stated root cause that the filter condition is not negated, and the original code already correctly negates the 'archived' check.",True,460,143,True,0,0,1,0
C_c2_mixed_mcts,tag_visibility_001,30b,True,revise,high,"The patch incorrectly uses ""hidden"" instead of ""archived"" to filter tags, which does not match the root cause hypothesis that the issue is with archived tags.",True,430,78,True,0,0,1,0
C_c2_mixed_mcts,tag_visibility_001,120b,True,accept,high,"The patch correctly updates visible_tags to filter out hidden tags instead of archived ones, addressing the described bug.",True,487,265,True,1,0,0,0
C_c2_mixed_mcts,timeline_caption_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
C_c2_mixed_mcts,timeline_caption_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
C_c2_mixed_mcts,timeline_caption_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
C_c2_mixed_mcts,window_center_001,9b,True,accept,high,"The patch correctly fixes the off-by-one error by changing the index from len(values) // 2 - 1 to len(values) // 2, which returns the true center element for odd-length lists.",True,485,76,True,1,0,0,0
C_c2_mixed_mcts,window_center_001,30b,True,accept,high,"The patch corrects the off-by-one error by using len(values) // 2 instead of len(values) // 2 - 1, which correctly returns the center element for odd-length lists.",True,456,69,True,1,0,0,0
C_c2_mixed_mcts,window_center_001,120b,True,accept,high,The patch correctly adjusts the index calculation in center_value to return the true centre element for odd-length lists.,True,502,349,True,1,0,0,0
C_c3_mixed_mcts,alert_subject_001,9b,False,revise,high,"The patch incorrectly removes apostrophes from service names, which directly contradicts the requirement to fix formatting errors for apostrophe-heavy names, and it also fails to address the stated root cause regarding severity labels being forced to lowercase.",True,512,132,True,0,0,0,1
C_c3_mixed_mcts,alert_subject_001,30b,False,revise,high,"The patch incorrectly modifies the _title_word function to strip apostrophes and other characters, which is not the correct fix for the subject preview issue and may break existing behavior; the root cause suggests the issue is in sanitization logic, not title casing.",True,482,122,True,0,0,0,1
C_c3_mixed_mcts,alert_subject_001,120b,False,revise,high,"The patch still removes apostrophes from service names, so it does not address the preview formatting issue described in the root cause.",True,1148,654,True,0,0,0,1
C_c3_mixed_mcts,backlog_health_medium_c3_001,9b,True,accept,high,The patch correctly addresses the root cause by adding a filter to exclude archived tasks from the blocked task count.,True,512,55,True,1,0,0,0
C_c3_mixed_mcts,backlog_health_medium_c3_001,30b,True,accept,high,"The patch correctly modifies the blocker count logic to exclude archived tasks, directly addressing the root cause that archived blocked tasks were being counted as active blockers.",True,482,58,True,1,0,0,0
